종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"080580","오킨스전자","KOSDAQ","전기·전자","4570","140","3.16","80794391860"
"067170","오텍","KOSDAQ","운송장비·부품","3225","5","0.16","49637926125"
"353590","오토앤","KOSDAQ","유통","4455","190","4.45","57360664350"
"173130","오파스넷","KOSDAQ","IT 서비스","8960","520","6.16","116896398080"
"440320","오픈놀","KOSDAQ","IT 서비스","6530","560","9.38","64026650000"
"049480","오픈베이스","KOSDAQ","IT 서비스","2435","35","1.46","76513502605"
"394280","오픈엣지테크놀로지","KOSDAQ","IT 서비스","14700","770","5.53","321544227900"
"309930","오하임앤컴퍼니","KOSDAQ","유통","2100","-70","-3.23","44711079000"
"476060","온코닉테라퓨틱스","KOSDAQ","일반서비스","15600","-740","-4.53","168541776000"
"382150","온코크로스","KOSDAQ","일반서비스","6330","-10","-0.16","75060741210"
"244460","올리패스","KOSDAQ","제약","5060","-130","-2.50","20387109380"
"226950","올릭스","KOSDAQ","일반서비스","18960","-300","-1.56","349993504080"
"057540","옴니시스템","KOSDAQ","의료·정밀기기","766","31","4.22","47070205930"
"131030","옵투스제약","KOSDAQ","제약","6120","20","0.33","98857351440"
"082210","옵트론텍","KOSDAQ","의료·정밀기기","1770","97","5.80","58750501980"
"109080","옵티시스","KOSDAQ","전기·전자","8750","-180","-2.02","49315000000"
"380540","옵티코어","KOSDAQ","전기·전자","1294","6","0.47","38534797224"
"153710","옵티팜","KOSDAQ","제약","4670","25","0.54","68508703860"
"432430","와이랩","KOSDAQ","오락·문화","4330","80","1.88","71186585600"
"338840","와이바이오로직스","KOSDAQ","일반서비스","7900","210","2.73","116781876400"
"122990","와이솔","KOSDAQ","전기·전자","5120","20","0.39","141678248960"
"232140","와이씨","KOSDAQ","기계·장비","10490","280","2.74","860655721500"
"112290","와이씨켐","KOSDAQ","화학","13570","510","3.91","137200095650"
"065530","와이어블","KOSDAQ","통신","1299","1","0.08","68665140000"
"067900","와이엔텍","KOSDAQ","일반서비스","6130","0","0.00","111563909670"
"007530","와이엠","KOSDAQ","금속","2375","-35","-1.45","45539323500"
"155650","와이엠씨","KOSDAQ","전기·전자","3445","105","3.14","67089163310"
"273640","와이엠텍","KOSDAQ","전기·전자","10490","100","0.96","115033340000"
"251370","와이엠티","KOSDAQ","화학","9810","20","0.20","160044891840"
"066430","와이오엠","KOSDAQ","유통","537","-3","-0.56","21025416612"
"209640","와이제이링크","KOSDAQ","기계·장비","13480","1130","9.15","191706804040"
"273060","와이즈버즈","KOSDAQ","일반서비스","737","14","1.94","37188711934"
"019210","와이지-원","KOSDAQ","금속","5070","-50","-0.98","170219262330"
"122870","와이지엔터테인먼트","KOSDAQ","오락·문화","44700","-1100","-2.40","835489890300"
"332570","와이팜","KOSDAQ","전기·전자","2955","195","7.07","124801026750"
"079000","와토스코리아","KOSDAQ","화학","5260","-50","-0.94","37872000000"
"403490","우듬지팜","KOSDAQ","음식료·담배","1492","49","3.40","67456996288"
"032820","우리기술","KOSDAQ","전기·전자","1687","21","1.26","271418609336"
"041190","우리기술투자","KOSDAQ","금융","7190","270","3.90","603960000000"
"115440","우리넷","KOSDAQ","전기·전자","8870","120","1.37","95390099930"
"046970","우리로","KOSDAQ","유통","1421","-13","-0.91","62275323579"
"082850","우리바이오","KOSDAQ","음식료·담배","2645","5","0.19","128167648810"
"215360","우리산업","KOSDAQ","운송장비·부품","10000","10","0.10","91321630000"
"072470","우리산업홀딩스","KOSDAQ","운송장비·부품","2390","-10","-0.42","45140744990"
"073560","우리손에프앤지","KOSDAQ","음식료·담배","1258","9","0.72","87100954894"
"037400","우리엔터프라이즈","KOSDAQ","유통","1023","-19","-1.82","26826482958"
"153490","우리이앤엘","KOSDAQ","전기·전자","695","-16","-2.25","35778600000"
"101170","우림피티에스","KOSDAQ","기계·장비","5400","640","13.45","72900000000"
"066590","우수AMS","KOSDAQ","운송장비·부품","3000","-20","-0.66","117219312000"
"103840","우양","KOSDAQ","음식료·담배","3240","10","0.31","53027226720"
"046940","우원개발","KOSDAQ","건설","2515","80","3.29","45456990250"
"215380","우정바이오","KOSDAQ","일반서비스","1700","0","0.00","28610279200"
"065680","우주일렉트로","KOSDAQ","전기·전자","16950","50","0.30","161533500000"
"018620","우진비앤지","KOSDAQ","제약","905","20","2.26","26144810165"
"457550","우진엔텍","KOSDAQ","일반서비스","14550","460","3.26","134897982450"
"396470","워트","KOSDAQ","기계·장비","7680","150","1.99","123801600000"
"307280","원바이오젠","KOSDAQ","제약","1150","2","0.17","42502864950"
"032940","원익","KOSDAQ","유통","3560","175","5.17","64767898800"
"240810","원익IPS","KOSDAQ","기계·장비","22100","-250","-1.12","1084754212100"
"074600","원익QnC","KOSDAQ","비금속","17650","-170","-0.95","463983200000"
"104830","원익머트리얼즈","KOSDAQ","화학","17440","200","1.16","219883520000"
"014190","원익큐브","KOSDAQ","유통","1448","19","1.33","51259063888"
"217820","원익피앤이","KOSDAQ","기계·장비","2320","85","3.80","110094576880"
"030530","원익홀딩스","KOSDAQ","화학","2810","260","10.20","217038726610"
"012620","원일특강","KOSDAQ","금속","7110","-40","-0.56","31284000000"
"382840","원준","KOSDAQ","기계·장비","9680","200","2.11","147828904080"
"336570","원텍","KOSDAQ","의료·정밀기기","4690","295","6.71","419007503110"
"376980","원티드랩","KOSDAQ","IT 서비스","6270","640","11.37","61163812380"
"008370","원풍","KOSDAQ","화학","3940","-40","-1.01","47280000000"
"008290","원풍물산","KOSDAQ","섬유·의류","476","23","5.08","19370191204"
"101160","월덱스","KOSDAQ","전기·전자","16410","-530","-3.13","270945395130"
"336060","웨이버스","KOSDAQ","IT 서비스","1251","21","1.71","60242155200"
"095270","웨이브일렉트로","KOSDAQ","의료·정밀기기","3975","150","3.92","59510742600"
"289930","웨이비스","KOSDAQ","전기·전자","7480","420","5.95","93646555640"
"065950","웰크론","KOSDAQ","섬유·의류","2255","105","4.88","63661586010"
"076080","웰크론한텍","KOSDAQ","건설","1053","15","1.45","23791646268"
"043590","웰킵스하이텍","KOSDAQ","전기·전자","798","-62","-7.21","21655136076"
"196700","웹스","KOSDAQ","화학","1202","42","3.62","17265701088"
"069080","웹젠","KOSDAQ","IT 서비스","13400","-310","-2.26","468341845600"
"053580","웹케시","KOSDAQ","IT 서비스","10500","730","7.47","143180604000"
"071460","위니아","KOSDAQ","전기·전자","613","0","0.00","22047951835"
"377460","위니아에이드","KOSDAQ","유통","1691","0","0.00","26030247855"
"044340","위닉스","KOSDAQ","전기·전자","4680","50","1.08","83647629000"
"330350","위더스제약","KOSDAQ","제약","7030","-10","-0.14","92811037170"
"348350","위드텍","KOSDAQ","의료·정밀기기","7030","120","1.74","71590708000"
"112040","위메이드","KOSDAQ","IT 서비스","34850","-300","-0.85","1183104632550"
"101730","위메이드맥스","KOSDAQ","IT 서비스","7610","0","0.00","253377172120"
"123420","위메이드플레이","KOSDAQ","IT 서비스","6970","60","0.87","79944798740"
"065370","위세아이텍","KOSDAQ","IT 서비스","6340","750","13.42","46814268360"
"038620","위즈코프","KOSDAQ","유통","835","86","11.48","59413844675"
"299900","위지윅스튜디오","KOSDAQ","오락·문화","1567","186","13.47","268033601228"
"036090","위지트","KOSDAQ","기계·장비","729","22","3.11","86307975036"
"459100","위츠","KOSDAQ","전기·전자","9920","190","1.95","124714240000"
"136540","윈스","KOSDAQ","IT 서비스","12430","180","1.47","152637242780"
"097800","윈팩","KOSDAQ","전기·전자","625","9","1.46","72781393125"
"192390","윈하이텍","KOSDAQ","금속","3965","215","5.73","43742787985"
"335870","윙스풋","KOSDAQ","유통","1190","-42","-3.41","19850892180"
"900340","윙입푸드","KOSDAQ","금융","1698","27","1.62","84939780744"
"036200","유니셈","KOSDAQ","기계·장비","5930","40","0.68","181838842390"
"018000","유니슨","KOSDAQ","기계·장비","778","20","2.64","131008636792"
"203450","유니온커뮤니티","KOSDAQ","전기·전자","2730","20","0.74","38435689110"
"011320","유니크","KOSDAQ","운송장비·부품","3480","50","1.46","67236018600"
"086390","유니테스트","KOSDAQ","기계·장비","9100","310","3.53","192320546600"
"241690","유니테크노","KOSDAQ","운송장비·부품","3085","60","1.98","75492128010"
"142210","유니트론텍","KOSDAQ","유통","5390","535","11.02","103736435880"
"389680","유디엠텍","KOSDAQ","IT 서비스","726","37","5.37","29049292074"
"088340","유라클","KOSDAQ","IT 서비스","11070","100","0.91","47933852760"
"048430","유라테크","KOSDAQ","전기·전자","7940","310","4.06","91468800000"
"206650","유바이오로직스","KOSDAQ","제약","12270","120","0.99","448275946890"
"089850","유비벨록스","KOSDAQ","IT 서비스","6570","130","2.02","96777407430"
"084440","유비온","KOSDAQ","IT 서비스","1015","54","5.62","20008492000"
"032620","유비케어","KOSDAQ","IT 서비스","3500","60","1.74","182689986500"
"264450","유비쿼스","KOSDAQ","전기·전자","7950","-50","-0.63","118601144850"
"078070","유비쿼스홀딩스","KOSDAQ","금융","9960","-130","-1.29","180780972000"
"024800","유성티엔에스","KOSDAQ","운송·창고","1876","-1","-0.05","69509199312"
"054930","유신","KOSDAQ","일반서비스","23600","200","0.85","70800000000"
"069330","유아이디","KOSDAQ","전기·전자","1269","-10","-0.78","18008494479"
"049520","유아이엘","KOSDAQ","전기·전자","5320","180","3.50","115895859520"
"435380","유안타제10호스팩","KOSDAQ","금융","2080","5","0.24","11918400000"
"444920","유안타제11호스팩","KOSDAQ","금융","2000","7","0.35","10480000000"
"446150","유안타제12호스팩","KOSDAQ","금융","2025","0","0.00","9659250000"
"449020","유안타제13호스팩","KOSDAQ","금융","2015","10","0.50","19605950000"
"450940","유안타제14호스팩","KOSDAQ","금융","2065","30","1.47","9375100000"
"473050","유안타제15호스팩","KOSDAQ","금융","1944","-1","-0.05","13627440000"
"474490","유안타제16호스팩","KOSDAQ","금융","1966","21","1.08","10832660000"
"430700","유안타제9호스팩","KOSDAQ","금융","2085","5","0.24","10925400000"
"263770","유에스티","KOSDAQ","금속","1904","-38","-1.96","45125127488"
"388720","유일로보틱스","KOSDAQ","기계·장비","35000","5550","18.85","400870190000"
"340930","유일에너테크","KOSDAQ","기계·장비","1305","-4","-0.31","44636807250"
"023410","유진기업","KOSDAQ","비금속","3285","-10","-0.30","253966184955"
"056080","유진로봇","KOSDAQ","기계·장비","7620","1380","22.12","285842598240"
"468760","유진스팩10호","KOSDAQ","금융","2110","20","0.96","8946400000"
"488060","유진스팩11호","KOSDAQ","금융","1993","-2","-0.10","9406960000"
"442130","유진스팩9호","KOSDAQ","금융","2125","0","0.00","7352500000"
"084370","유진테크","KOSDAQ","기계·장비","31150","-150","-0.48","713834708300"
"240600","유진테크놀로지","KOSDAQ","금속","4715","0","0.00","32666231965"
"221800","유투바이오","KOSDAQ","일반서비스","2695","30","1.13","30418993220"
"179900","유티아이","KOSDAQ","전기·전자","28000","1900","7.28","456033060000"
"263050","유틸렉스","KOSDAQ","제약","1920","-4","-0.21","70722923520"
"191410","육일씨엔에쓰","KOSDAQ","전기·전자","1497","42","2.89","16772769735"
"372170","윤성에프앤씨","KOSDAQ","기계·장비","35800","350","0.99","285649918400"
"146060","율촌","KOSDAQ","금속","1143","43","3.91","27449825085"
"072770","율호","KOSDAQ","IT 서비스","1325","7","0.53","93065673300"
"039020","이건홀딩스","KOSDAQ","종이·목재","4260","100","2.40","96210860340"
"067920","이글루","KOSDAQ","IT 서비스","5260","-30","-0.57","57839585940"
"044960","이글벳","KOSDAQ","유통","4800","35","0.73","60681038400"
"303530","이노뎁","KOSDAQ","IT 서비스","7220","130","1.83","52989738780"
"296640","이노룰스","KOSDAQ","IT 서비스","6280","60","0.96","32519422560"
"302430","이노메트리","KOSDAQ","기계·장비","7300","130","1.81","71782418400"
"462350","이노스페이스","KOSDAQ","운송장비·부품","18570","1470","8.60","174106637580"
"274400","이노시뮬레이션","KOSDAQ","IT 서비스","4650","225","5.08","36362190900"
"073490","이노와이어리스","KOSDAQ","전기·전자","20950","250","1.21","159300573700"
"215790","이노인스트루먼트","KOSDAQ","전기·전자","487","17","3.62","19617893563"
"344860","이노진","KOSDAQ","화학","1420","-61","-4.12","17082600000"
"088390","이녹스","KOSDAQ","운송장비·부품","7930","140","1.80","74429742920"
"272290","이녹스첨단소재","KOSDAQ","전기·전자","19590","-510","-2.54","396259820220"
"053350","이니텍","KOSDAQ","IT 서비스","3260","10","0.31","64518386160"
"452400","이닉스","KOSDAQ","운송장비·부품","9510","210","2.26","86269280280"
"264850","이랜시스","KOSDAQ","전기·전자","5790","1330","29.82","175405803480"
"054210","이랜텍","KOSDAQ","전기·전자","5150","50","0.98","130249731500"
"009730","이렘","KOSDAQ","금속","1123","23","2.09","62473873536"
"065440","이루온","KOSDAQ","IT 서비스","1455","39","2.75","39685154100"
"115610","이미지스","KOSDAQ","전기·전자","3220","590","22.43","52339602700"
"478110","이베스트스팩6호","KOSDAQ","금융","1990","-4","-0.20","9989800000"
"131400","이브이첨단소재","KOSDAQ","전기·전자","1822","9","0.50","108572765004"
"351330","이삭엔지니어링","KOSDAQ","IT 서비스","7440","720","10.71","61666588800"
"080010","이상네트웍스","KOSDAQ","유통","5090","-40","-0.78","50060511390"
"086890","이수앱지스","KOSDAQ","제약","4430","-20","-0.45","159047565550"
"047560","이스트소프트","KOSDAQ","IT 서비스","25200","2050","8.86","292517618400"
"900110","이스트아시아홀딩스","KOSDAQ","금융","60","0","0.00","25915923000"
"239340","이스트에이드","KOSDAQ","IT 서비스","1817","50","2.83","49021994978"
"067010","이씨에스","KOSDAQ","IT 서비스","2980","25","0.85","36636120000"
"418620","이에이트","KOSDAQ","IT 서비스","5410","10","0.19","52209080570"
"456070","이엔셀","KOSDAQ","제약","17110","-190","-1.10","183054363470"
"102710","이엔에프테크놀로지","KOSDAQ","화학","16500","-320","-1.90","235749294000"
"041520","이엘씨","KOSDAQ","유통","4950","45","0.92","60334213500"
"063760","이엘피","KOSDAQ","의료·정밀기기","2210","150","7.28","20608537300"
"123570","이엠넷","KOSDAQ","일반서비스","2325","25","1.09","51791881350"
"083470","이엠앤아이","KOSDAQ","화학","1415","2","0.14","30196565535"
"095190","이엠코리아","KOSDAQ","금속","2245","50","2.28","101742888140"
"091120","이엠텍","KOSDAQ","전기·전자","28750","-50","-0.17","492571910000"
"039030","이오테크닉스","KOSDAQ","기계·장비","144600","5400","3.88","1781406930000"
"294090","이오플로우","KOSDAQ","의료·정밀기기","3110","-65","-2.05","94654899490"
"088290","이원컴포텍","KOSDAQ","운송장비·부품","1064","1","0.09","33336895816"
"353810","이지바이오","KOSDAQ","음식료·담배","4230","20","0.48","144630975600"
"099750","이지케어텍","KOSDAQ","IT 서비스","17010","-160","-0.93","116259539760"
"377330","이지트로닉스","KOSDAQ","전기·전자","4500","145","3.33","36629793000"
"035810","이지홀딩스","KOSDAQ","음식료·담배","2735","-20","-0.73","178173886075"
"160600","이큐셀","KOSDAQ","기계·장비","3100","0","0.00","163573177100"
"092130","이크레더블","KOSDAQ","IT 서비스","12860","-80","-0.62","154880696000"
"096040","이트론","KOSDAQ","유통","271","0","0.00","245561580945"
"134060","이퓨쳐","KOSDAQ","오락·문화","4120","110","2.74","19649310000"
"001840","이화공영","KOSDAQ","건설","2995","95","3.28","59318251200"
"024810","이화전기","KOSDAQ","전기·전자","899","0","0.00","196834827360"
"041830","인바디","KOSDAQ","의료·정밀기기","23800","600","2.59","325674011600"
"352940","인바이오","KOSDAQ","화학","2075","55","2.72","22550539750"
"079950","인베니아","KOSDAQ","기계·장비","739","13","1.79","17144800000"
"389470","인벤티지랩","KOSDAQ","일반서비스","20650","-650","-3.05","207306878100"
"277410","인산가","KOSDAQ","음식료·담배","1328","4","0.30","50937815792"
"060150","인선이엔티","KOSDAQ","일반서비스","5380","0","0.00","250512232560"
"033230","인성정보","KOSDAQ","IT 서비스","1811","24","1.34","91483353180"
"450520","인스웨이브시스템즈","KOSDAQ","IT 서비스","3930","90","2.34","57788991540"
"465480","인스피언","KOSDAQ","IT 서비스","7850","250","3.29","79581510200"
"037330","인지디스플레","KOSDAQ","전기·전자","1399","-1","-0.07","61395428376"
"100030","인지소프트","KOSDAQ","IT 서비스","16640","-460","-2.69","54641000960"
"211050","인카금융서비스","KOSDAQ","금융","5580","-30","-0.53","286699284000"
"083640","인콘","KOSDAQ","유통","293","8","2.81","22772062843"
"064090","인크레더블버즈","KOSDAQ","유통","3065","120","4.07","152461513425"
"216050","인크로스","KOSDAQ","일반서비스","7300","-80","-1.08","93755520600"
"049070","인탑스","KOSDAQ","전기·전자","19280","2640","15.87","331616000000"
"119610","인터로조","KOSDAQ","의료·정밀기기","24900","0","0.00","329090302200"
"017250","인터엠","KOSDAQ","전기·전자","1100","18","1.66","23150013700"
"051370","인터플렉스","KOSDAQ","전기·전자","9170","-10","-0.11","213912918240"
"064290","인텍플러스","KOSDAQ","기계·장비","10720","690","6.88","137901672640"
"189300","인텔리안테크","KOSDAQ","전기·전자","38800","1300","3.47","416453359200"
"150840","인트로메딕","KOSDAQ","의료·정밀기기","5850","0","0.00","251537720850"
"048530","인트론바이오","KOSDAQ","제약","5600","-10","-0.18","191244267200"
"115310","인포바인","KOSDAQ","통신","21150","450","2.17","67529475450"
"039290","인포뱅크","KOSDAQ","IT 서비스","8030","-10","-0.12","69812643340"
"071200","인피니트헬스케어","KOSDAQ","IT 서비스","4150","5","0.12","101245300700"
"101930","인화정공","KOSDAQ","운송장비·부품","29650","-400","-1.33","285106483450"
"333430","일승","KOSDAQ","운송장비·부품","4415","135","3.15","135658588005"
"068330","일신바이오","KOSDAQ","기계·장비","1040","5","0.48","45984785600"
"178780","일월지엠엘","KOSDAQ","유통","8650","0","0.00","145788786750"
"019540","일지테크","KOSDAQ","운송장비·부품","3520","-80","-2.22","47567520000"
"094820","일진파워","KOSDAQ","건설","8050","80","1.00","121383607450"
"950140","잉글우드랩","KOSDAQ","화학","6940","120","1.76","137882990040"
"049550","잉크테크","KOSDAQ","화학","3590","-10","-0.28","70386534430"
"389020","자람테크놀로지","KOSDAQ","전기·전자","48950","2200","4.71","303378883500"
"254120","자비스","KOSDAQ","기계·장비","1297","32","2.53","39888288190"
"043910","자연과환경","KOSDAQ","비금속","607","17","2.88","68828614399"
"234920","자이글","KOSDAQ","전기·전자","4090","-100","-2.39","55341421900"
"289220","자이언트스텝","KOSDAQ","오락·문화","6080","360","6.29","134500209600"
"174880","장원테크","KOSDAQ","전기·전자","2650","0","0.00","11610352250"
"049630","재영솔루텍","KOSDAQ","의료·정밀기기","669","5","0.75","55974231183"
"417840","저스템","KOSDAQ","기계·장비","7000","210","3.09","50744225000"
"110020","전진바이오팜","KOSDAQ","화학","2320","-30","-1.28","21016327840"
"208140","정다운","KOSDAQ","음식료·담배","2645","-20","-0.75","86449830670"
"040420","정상제이엘에스","KOSDAQ","일반서비스","6070","-20","-0.33","95162740640"
"045510","정원엔시스","KOSDAQ","유통","728","-6","-0.82","23448364576"
"217190","제너셈","KOSDAQ","기계·장비","6820","40","0.59","59805766680"
"095700","제넥신","KOSDAQ","일반서비스","5350","10","0.19","243641642900"
"072520","제넨바이오","KOSDAQ","유통","389","0","0.00","28849482466"
"122310","제노레이","KOSDAQ","의료·정밀기기","5520","20","0.36","80337218880"
"361390","제노코","KOSDAQ","전기·전자","15140","590","4.05","113561945460"
"225220","제놀루션","KOSDAQ","제약","2260","35","1.57","43369447460"
"123330","제닉","KOSDAQ","화학","25250","2300","10.02","201209170000"
"381620","제닉스","KOSDAQ","기계·장비","25500","2650","11.60","111502320000"
"159580","제로투세븐","KOSDAQ","유통","5750","320","5.89","115187657000"
"147830","제룡산업","KOSDAQ","금속","5680","180","3.27","113600000000"
"033100","제룡전기","KOSDAQ","전기·전자","47450","1500","3.26","762161307050"
"079370","제우스","KOSDAQ","기계·장비","12930","1050","8.84","401049680700"
"054950","제이브이엠","KOSDAQ","기계·장비","19240","180","0.94","232609522080"
"023440","제이스코홀딩스","KOSDAQ","금속","1689","-4","-0.24","104040540411"
"090470","제이스텍","KOSDAQ","기계·장비","4850","-290","-5.64","84761480900"
"137950","제이씨케미칼","KOSDAQ","화학","3960","90","2.33","88180543440"
"033320","제이씨현시스템","KOSDAQ","유통","5430","190","3.63","103791365760"
"417500","제이아이테크","KOSDAQ","화학","3115","10","0.32","102124477560"
"204270","제이앤티씨","KOSDAQ","전기·전자","20500","1630","8.64","1185893553000"
"026040","제이에스티나","KOSDAQ","기타제조","2395","105","4.59","39526577050"
"452160","제이엔비","KOSDAQ","기계·장비","4830","50","1.05","46452655410"
"126880","제이엔케이글로벌","KOSDAQ","기계·장비","3830","235","6.54","88874778490"
"322510","제이엘케이","KOSDAQ","IT 서비스","8740","590","7.24","223122516080"
"033050","제이엠아이","KOSDAQ","화학","827","25","3.12","26943115834"
"094970","제이엠티","KOSDAQ","전기·전자","2925","25","0.86","48988602000"
"418550","제이오","KOSDAQ","일반서비스","13870","-80","-0.57","444085124510"
"420570","제이투케이바이오","KOSDAQ","화학","9260","160","1.76","53085792820"
"089790","제이티","KOSDAQ","기계·장비","3660","65","1.81","37754777580"
"052670","제일바이오","KOSDAQ","제약","2080","0","0.00","60588453120"
"412540","제일엠앤에스","KOSDAQ","기계·장비","6880","210","3.15","141732575200"
"199820","제일일렉트릭","KOSDAQ","전기·전자","8970","380","4.42","199313400000"
"038010","제일테크노스","KOSDAQ","금속","5790","100","1.76","52110000000"
"276730","제주맥주","KOSDAQ","음식료·담배","2705","35","1.31","42407247980"
"080220","제주반도체","KOSDAQ","전기·전자","9200","280","3.14","316874063600"
"216080","제테마","KOSDAQ","제약","15250","-250","-1.61","272856949750"
"229000","젠큐릭스","KOSDAQ","제약","1852","-118","-5.99","28231897260"
"082270","젬백스","KOSDAQ","기계·장비","14590","-210","-1.42","583514998660"
"044060","조광ILI","KOSDAQ","기계·장비","732","0","0.00","70075958688"
"034940","조아제약","KOSDAQ","제약","973","-6","-0.61","30143371671"
"067000","조이시티","KOSDAQ","IT 서비스","1542","30","1.98","107791113732"
"033340","좋은사람들","KOSDAQ","섬유·의류","651","31","5.00","63114813258"
"036930","주성엔지니어링","KOSDAQ","기계·장비","29750","300","1.02","1406232549750"
"072020","중앙백신","KOSDAQ","제약","9850","50","0.51","95138066950"
"000440","중앙에너비스","KOSDAQ","유통","16260","300","1.88","101253133800"
"051980","중앙첨단소재","KOSDAQ","전기·전자","8150","-240","-2.86","814682174450"
"228760","지노믹트리","KOSDAQ","일반서비스","21250","800","3.91","517699576250"
"314130","지놈앤컴퍼니","KOSDAQ","제약","2775","25","0.91","85981579575"
"389030","지니너스","KOSDAQ","일반서비스","1340","-35","-2.55","44691472300"
"043610","지니뮤직","KOSDAQ","오락·문화","2110","15","0.72","122623574180"
"263860","지니언스","KOSDAQ","IT 서비스","9620","290","3.11","87345752000"
"303030","지니틱스","KOSDAQ","전기·전자","1111","-14","-1.24","39713437148"
"036180","지더블유바이텍","KOSDAQ","유통","577","0","0.00","53929030348"
"208350","지란지교시큐리티","KOSDAQ","IT 서비스","3020","25","0.83","26692417980"
"144510","지씨셀","KOSDAQ","일반서비스","23350","-350","-1.48","368938032400"
"358570","지아이이노베이션","KOSDAQ","일반서비스","9050","220","2.49","400958430950"
"382480","지아이텍","KOSDAQ","기계·장비","1995","-3","-0.15","78517494300"
"382800","지앤비에스 에코","KOSDAQ","기계·장비","3340","10","0.30","105647676940"
"051160","지어소프트","KOSDAQ","IT 서비스","8010","-110","-1.35","123950184300"
"053050","지에스이","KOSDAQ","전기·가스","3300","30","0.92","98959070100"
"119850","지엔씨에너지","KOSDAQ","전기·전자","8660","450","5.48","142447551940"
"065060","지엔코","KOSDAQ","섬유·의류","260","-5","-1.89","28082091440"
"204840","지엘팜텍","KOSDAQ","유통","986","9","0.92","75789093116"
"270520","지오릿에너지","KOSDAQ","일반서비스","1452","47","3.35","230564221272"
"311320","지오엘리먼트","KOSDAQ","전기·전자","7520","290","4.01","94861491200"
"388050","지투파워","KOSDAQ","전기·전자","6290","-30","-0.47","117682358730"
"018120","진로발효","KOSDAQ","음식료·담배","16800","-100","-0.59","111234816000"
"109820","진매트릭스","KOSDAQ","일반서비스","2860","140","5.15","58325810400"
"086060","진바이오텍","KOSDAQ","유통","3370","80","2.43","29017678190"
"036890","진성티이씨","KOSDAQ","기계·장비","8890","120","1.37","199867362520"
"363250","진시스템","KOSDAQ","의료·정밀기기","10920","2480","29.38","76798154160"
"007370","진양제약","KOSDAQ","제약","6070","250","4.30","76792620110"
"285800","진영","KOSDAQ","화학","2100","35","1.69","36702267000"
"085660","차바이오텍","KOSDAQ","제약","11220","-240","-2.09","631848050460"
"261780","차백신연구소","KOSDAQ","일반서비스","3000","-60","-1.96","80474244000"
"351870","차이커뮤니케이션","KOSDAQ","일반서비스","10310","420","4.25","115066219020"
"094850","참좋은여행","KOSDAQ","일반서비스","5420","20","0.37","75880000000"
"004650","창해에탄올","KOSDAQ","음식료·담배","8860","-130","-1.45","81431241100"
"278280","천보","KOSDAQ","화학","36050","-300","-0.83","360500000000"
"362320","청담글로벌","KOSDAQ","유통","5400","50","0.93","110976966000"
"066360","체리부로","KOSDAQ","음식료·담배","795","17","2.19","38121851925"
"047820","초록뱀미디어","KOSDAQ","오락·문화","5400","0","0.00","132051222000"
"094360","칩스앤미디어","KOSDAQ","전기·전자","16450","730","4.64","342540389800"
"016920","카스","KOSDAQ","유통","2505","375","17.61","66366312690"
"284620","카이노스메드","KOSDAQ","일반서비스","2675","-495","-15.62","75383621275"
"293490","카카오게임즈","KOSDAQ","IT 서비스","16300","-80","-0.49","1350210972700"
"140430","카티스","KOSDAQ","IT 서비스","2305","-65","-2.74","44030614795"
"042000","카페24","KOSDAQ","IT 서비스","35900","2000","5.90","870684638600"
"313760","캐리","KOSDAQ","전기·전자","3720","-215","-5.46","29274633000"
"317530","캐리소프트","KOSDAQ","오락·문화","5050","315","6.65","50699242700"
"071850","캐스텍코리아","KOSDAQ","운송장비·부품","1963","-34","-1.70","47624221294"
"050110","캠시스","KOSDAQ","전기·전자","878","19","2.21","64817575604"
"452300","캡스톤파트너스","KOSDAQ","금융","2700","0","0.00","38060226000"
"451760","컨텍","KOSDAQ","IT 서비스","10490","570","5.75","157260583240"
"900310","컬러레이","KOSDAQ","금융","559","3","0.54","35799296325"
"078340","컴투스","KOSDAQ","IT 서비스","46350","-150","-0.32","590394944250"
"063080","컴투스홀딩스","KOSDAQ","IT 서비스","34550","800","2.37","227863883600"
"307930","컴퍼니케이","KOSDAQ","금융","4975","125","2.58","77659750000"
"079190","케스피온","KOSDAQ","전기·전자","562","21","3.88","21555798868"
"263700","케어랩스","KOSDAQ","일반서비스","2595","80","3.18","50379849000"
"214370","케어젠","KOSDAQ","제약","29750","950","3.30","1598021250000"
"221980","케이디켐","KOSDAQ","화학","11270","20","0.18","45472196000"
"038530","케이바이오","KOSDAQ","유통","222","2","0.91","25688585034"
"424140","케이비제21호스팩","KOSDAQ","금융","2085","5","0.24","16075350000"
"192250","케이사인","KOSDAQ","IT 서비스","7840","0","0.00","55406260000"
"431190","케이쓰리아이","KOSDAQ","IT 서비스","5380","170","3.26","40277057960"
"115500","케이씨에스","KOSDAQ","IT 서비스","14560","210","1.46","174720000000"
"089150","케이씨티","KOSDAQ","IT 서비스","2520","60","2.44","43218000000"
"025880","케이씨피드","KOSDAQ","음식료·담배","2720","95","3.62","45467133760"
"093320","케이아이엔엑스","KOSDAQ","IT 서비스","77300","800","1.05","377224000000"
"093640","케이알엠","KOSDAQ","전기·전자","4745","365","8.33","154718905380"
"073010","케이에스피","KOSDAQ","기계·장비","4460","200","4.69","179252975000"
"105330","케이엔더블유","KOSDAQ","운송장비·부품","3550","75","2.16","57013099400"
"053080","케이엔솔","KOSDAQ","기계·장비","12480","80","0.65","162237591360"
